classification,seller_institution_id,seller_name,loanbook_ref,loan_id,borrower_id,borrower_display_name,vehicle_type,state,origination_date,as_of_date,original_principal_inr,principal_outstanding_inr,annual_interest_rate_percent,original_term_months,instalments_paid,scheduled_instalment_inr,days_past_due,missed_instalments
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0728,SYN-B-BR-0728,Synthetic Borrower B0728,Electric three-wheeler,Tamil Nadu,2025-09-15,2026-09-15,334852.22,241461.33,17.0,36,12,11938.39,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0729,SYN-B-BR-0729,Synthetic Borrower B0729,Electric three-wheeler,Maharashtra,2025-01-15,2026-09-15,208151.38,138961.3,18.0,48,20,6114.45,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0730,SYN-B-BR-0730,Synthetic Borrower B0730,Electric three-wheeler,Karnataka,2025-02-15,2026-09-15,223988.97,117430.65,14.0,36,19,7655.41,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0731,SYN-B-BR-0731,Synthetic Borrower B0731,Electric three-wheeler,Tamil Nadu,2025-03-15,2026-09-15,239826.58,166122.33,15.0,48,18,6674.55,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0732,SYN-B-BR-0732,Synthetic Borrower B0732,Electric three-wheeler,Maharashtra,2025-04-15,2026-09-15,255664.2,170406.16,16.0,36,14,8988.39,93,3
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0733,SYN-B-BR-0733,Synthetic Borrower B0733,Electric three-wheeler,Karnataka,2025-05-15,2026-09-15,271501.79,200446.05,17.0,48,16,7834.2,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0734,SYN-B-BR-0734,Synthetic Borrower B0734,Electric three-wheeler,Tamil Nadu,2025-06-15,2026-09-15,287339.4,185946.76,18.0,36,15,10388.01,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0735,SYN-B-BR-0735,Synthetic Borrower B0735,Electric three-wheeler,Maharashtra,2025-07-15,2026-09-15,303177.01,231425.87,14.0,48,14,8284.76,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0736,SYN-B-BR-0736,Synthetic Borrower B0736,Electric three-wheeler,Karnataka,2025-08-15,2026-09-15,319014.61,219870.41,15.0,36,13,11058.75,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0737,SYN-B-BR-0737,Synthetic Borrower B0737,Electric three-wheeler,Tamil Nadu,2025-09-15,2026-09-15,334852.21,269926.24,16.0,48,12,9489.81,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0738,SYN-B-BR-0738,Synthetic Borrower B0738,Electric three-wheeler,Maharashtra,2025-01-15,2026-09-15,208151.38,111421.19,17.0,36,19,7421.16,30,1
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0739,SYN-B-BR-0739,Synthetic Borrower B0739,Electric three-wheeler,Karnataka,2025-02-15,2026-09-15,223988.98,153807.01,18.0,48,19,6579.68,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0740,SYN-B-BR-0740,Synthetic Borrower B0740,Electric three-wheeler,Tamil Nadu,2025-03-15,2026-09-15,239826.58,132386.03,14.0,36,18,8196.7,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0741,SYN-B-BR-0741,Synthetic Borrower B0741,Electric three-wheeler,Maharashtra,2025-04-15,2026-09-15,255664.18,181933.82,15.0,48,17,7115.33,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0742,SYN-B-BR-0742,Synthetic Borrower B0742,Electric three-wheeler,Karnataka,2025-05-15,2026-09-15,271501.79,166602.45,16.0,36,16,9545.2,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0743,SYN-B-BR-0743,Synthetic Borrower B0743,Electric three-wheeler,Tamil Nadu,2025-06-15,2026-09-15,287339.4,217350.79,17.0,48,15,8291.19,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0744,SYN-B-BR-0744,Synthetic Borrower B0744,Electric three-wheeler,Maharashtra,2025-07-15,2026-09-15,303177.0,219544.76,18.0,36,12,10960.57,66,2
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0745,SYN-B-BR-0745,Synthetic Borrower B0745,Electric three-wheeler,Karnataka,2025-08-15,2026-09-15,319014.6,249324.04,14.0,48,13,8717.54,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0746,SYN-B-BR-0746,Synthetic Borrower B0746,Electric three-wheeler,Tamil Nadu,2025-09-15,2026-09-15,334852.22,239401.21,15.0,36,12,11607.76,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0747,SYN-B-BR-0747,Synthetic Borrower B0747,Electric three-wheeler,Maharashtra,2025-01-15,2026-09-15,208151.37,137093.09,16.0,48,20,5899.07,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0748,SYN-B-BR-0748,Synthetic Borrower B0748,Electric three-wheeler,Karnataka,2025-02-15,2026-09-15,223988.99,119898.89,17.0,36,19,7985.82,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0749,SYN-B-BR-0749,Synthetic Borrower B0749,Electric three-wheeler,Tamil Nadu,2025-03-15,2026-09-15,239826.59,169189.32,18.0,48,18,7044.91,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0750,SYN-B-BR-0750,Synthetic Borrower B0750,Electric three-wheeler,Maharashtra,2025-04-15,2026-09-15,255664.19,168686.07,14.0,36,14,8738.0,93,3
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0751,SYN-B-BR-0751,Synthetic Borrower B0751,Electric three-wheeler,Karnataka,2025-05-15,2026-09-15,271501.79,198281.64,15.0,48,16,7556.1,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0752,SYN-B-BR-0752,Synthetic Borrower B0752,Electric three-wheeler,Tamil Nadu,2025-06-15,2026-09-15,287339.4,183970.0,16.0,36,15,10102.0,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0753,SYN-B-BR-0753,Synthetic Borrower B0753,Electric three-wheeler,Maharashtra,2025-07-15,2026-09-15,303177.0,234753.27,17.0,48,14,8748.19,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0754,SYN-B-BR-0754,Synthetic Borrower B0754,Electric three-wheeler,Karnataka,2025-08-15,2026-09-15,319014.6,222945.57,18.0,36,13,11533.14,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0755,SYN-B-BR-0755,Synthetic Borrower B0755,Electric three-wheeler,Tamil Nadu,2025-09-15,2026-09-15,334852.21,267728.66,14.0,48,12,9150.33,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0756,SYN-B-BR-0756,Synthetic Borrower B0756,Electric three-wheeler,Maharashtra,2025-01-15,2026-09-15,208151.39,109893.55,15.0,36,19,7215.64,30,1
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0757,SYN-B-BR-0757,Synthetic Borrower B0757,Electric three-wheeler,Karnataka,2025-02-15,2026-09-15,223988.98,151847.37,16.0,48,19,6347.91,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0758,SYN-B-BR-0758,Synthetic Borrower B0758,Electric three-wheeler,Tamil Nadu,2025-03-15,2026-09-15,239826.6,135014.36,17.0,36,18,8550.47,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0759,SYN-B-BR-0759,Synthetic Borrower B0759,Electric three-wheeler,Maharashtra,2025-04-15,2026-09-15,255664.2,185095.9,18.0,48,17,7510.14,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0760,SYN-B-BR-0760,Synthetic Borrower B0760,Electric three-wheeler,Karnataka,2025-05-15,2026-09-15,271501.8,164673.03,14.0,36,16,9279.29,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0761,SYN-B-BR-0761,Synthetic Borrower B0761,Electric three-wheeler,Tamil Nadu,2025-06-15,2026-09-15,287339.4,215155.5,15.0,48,15,7996.87,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0762,SYN-B-BR-0762,Synthetic Borrower B0762,Electric three-wheeler,Maharashtra,2025-07-15,2026-09-15,303177.01,217690.5,16.0,36,12,10658.8,66,2
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0763,SYN-B-BR-0763,Synthetic Borrower B0763,Electric three-wheeler,Karnataka,2025-08-15,2026-09-15,319014.6,252642.57,17.0,48,13,9205.18,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0764,SYN-B-BR-0764,Synthetic Borrower B0764,Electric three-wheeler,Tamil Nadu,2025-09-15,2026-09-15,334852.21,242482.27,18.0,36,12,12105.71,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0765,SYN-B-BR-0765,Synthetic Borrower B0765,Electric three-wheeler,Maharashtra,2025-01-15,2026-09-15,208151.38,135201.86,14.0,48,20,5688.04,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0766,SYN-B-BR-0766,Synthetic Borrower B0766,Electric three-wheeler,Karnataka,2025-02-15,2026-09-15,223988.96,118255.0,15.0,36,19,7764.65,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0767,SYN-B-BR-0767,Synthetic Borrower B0767,Electric three-wheeler,Tamil Nadu,2025-03-15,2026-09-15,239826.58,167152.11,16.0,48,18,6796.75,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0768,SYN-B-BR-0768,Synthetic Borrower B0768,Electric three-wheeler,Maharashtra,2025-04-15,2026-09-15,255664.19,171260.11,17.0,36,14,9115.13,93,3
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0769,SYN-B-BR-0769,Synthetic Borrower B0769,Electric three-wheeler,Karnataka,2025-05-15,2026-09-15,271501.8,201514.66,18.0,48,16,7975.37,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0770,SYN-B-BR-0770,Synthetic Borrower B0770,Electric three-wheeler,Tamil Nadu,2025-06-15,2026-09-15,287339.4,181976.48,14.0,36,15,9820.58,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0771,SYN-B-BR-0771,Synthetic Borrower B0771,Electric three-wheeler,Maharashtra,2025-07-15,2026-09-15,303177.01,232545.29,15.0,48,14,8437.64,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0772,SYN-B-BR-0772,Synthetic Borrower B0772,Electric three-wheeler,Karnataka,2025-08-15,2026-09-15,319014.61,220900.95,16.0,36,13,11215.61,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0773,SYN-B-BR-0773,Synthetic Borrower B0773,Electric three-wheeler,Tamil Nadu,2025-09-15,2026-09-15,334852.22,271008.02,17.0,48,12,9662.17,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0774,SYN-B-BR-0774,Synthetic Borrower B0774,Electric three-wheeler,Maharashtra,2025-01-15,2026-09-15,208151.36,112182.6,18.0,36,19,7525.17,30,1
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0775,SYN-B-BR-0775,Synthetic Borrower B0775,Electric three-wheeler,Karnataka,2025-02-15,2026-09-15,223988.99,149861.41,14.0,48,19,6120.83,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0776,SYN-B-BR-0776,Synthetic Borrower B0776,Electric three-wheeler,Tamil Nadu,2025-03-15,2026-09-15,239826.59,133264.34,15.0,36,18,8313.67,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0777,SYN-B-BR-0777,Synthetic Borrower B0777,Electric three-wheeler,Maharashtra,2025-04-15,2026-09-15,255664.18,182996.1,16.0,48,17,7245.59,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0778,SYN-B-BR-0778,Synthetic Borrower B0778,Electric three-wheeler,Karnataka,2025-05-15,2026-09-15,271501.79,167561.91,17.0,36,16,9679.78,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0779,SYN-B-BR-0779,Synthetic Borrower B0779,Electric three-wheeler,Tamil Nadu,2025-06-15,2026-09-15,287339.39,218433.76,18.0,48,15,8440.59,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0780,SYN-B-BR-0780,Synthetic Borrower B0780,Electric three-wheeler,Maharashtra,2025-07-15,2026-09-15,303177.01,215814.4,14.0,36,12,10361.87,66,2
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0781,SYN-B-BR-0781,Synthetic Borrower B0781,Electric three-wheeler,Karnataka,2025-08-15,2026-09-15,319014.61,250441.08,15.0,48,13,8878.42,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0782,SYN-B-BR-0782,Synthetic Borrower B0782,Electric three-wheeler,Tamil Nadu,2025-09-15,2026-09-15,334852.21,240434.28,16.0,36,12,11772.41,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0783,SYN-B-BR-0783,Synthetic Borrower B0783,Electric three-wheeler,Maharashtra,2025-01-15,2026-09-15,208151.39,138030.15,17.0,48,20,6006.22,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0784,SYN-B-BR-0784,Synthetic Borrower B0784,Electric three-wheeler,Karnataka,2025-02-15,2026-09-15,223988.98,120718.24,18.0,36,19,8097.74,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0785,SYN-B-BR-0785,Synthetic Borrower B0785,Electric three-wheeler,Tamil Nadu,2025-03-15,2026-09-15,239826.59,165085.29,14.0,48,18,6553.62,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0786,SYN-B-BR-0786,Synthetic Borrower B0786,Electric three-wheeler,Maharashtra,2025-04-15,2026-09-15,255664.19,169548.12,15.0,36,14,8862.68,93,3
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0787,SYN-B-BR-0787,Synthetic Borrower B0787,Electric three-wheeler,Karnataka,2025-05-15,2026-09-15,271501.8,199368.34,16.0,48,16,7694.44,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0788,SYN-B-BR-0788,Synthetic Borrower B0788,Electric three-wheeler,Tamil Nadu,2025-06-15,2026-09-15,287339.41,184960.52,17.0,36,15,10244.43,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0789,SYN-B-BR-0789,Synthetic Borrower B0789,Electric three-wheeler,Maharashtra,2025-07-15,2026-09-15,303177.01,235841.63,18.0,48,14,8905.82,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0790,SYN-B-BR-0790,Synthetic Borrower B0790,Electric three-wheeler,Karnataka,2025-08-15,2026-09-15,319014.61,218834.48,14.0,36,13,10903.16,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0791,SYN-B-BR-0791,Synthetic Borrower B0791,Electric three-wheeler,Tamil Nadu,2025-09-15,2026-09-15,334852.22,268833.1,15.0,48,12,9319.19,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0792,SYN-B-BR-0792,Synthetic Borrower B0792,Electric three-wheeler,Maharashtra,2025-01-15,2026-09-15,208151.38,110658.14,16.0,36,19,7317.98,30,1
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0793,SYN-B-BR-0793,Synthetic Borrower B0793,Electric three-wheeler,Karnataka,2025-02-15,2026-09-15,223988.98,152830.55,17.0,48,19,6463.21,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0794,SYN-B-BR-0794,Synthetic Borrower B0794,Electric three-wheeler,Tamil Nadu,2025-03-15,2026-09-15,239826.58,135885.89,18.0,36,18,8670.31,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0795,SYN-B-BR-0795,Synthetic Borrower B0795,Electric three-wheeler,Maharashtra,2025-04-15,2026-09-15,255664.19,180863.47,14.0,48,17,6986.4,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0796,SYN-B-BR-0796,Synthetic Borrower B0796,Electric three-wheeler,Karnataka,2025-05-15,2026-09-15,271501.79,165639.46,15.0,36,16,9411.7,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0797,SYN-B-BR-0797,Synthetic Borrower B0797,Electric three-wheeler,Tamil Nadu,2025-06-15,2026-09-15,287339.39,216257.99,16.0,48,15,8143.28,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0798,SYN-B-BR-0798,Synthetic Borrower B0798,Electric three-wheeler,Maharashtra,2025-07-15,2026-09-15,303177.02,218620.4,17.0,36,12,10809.09,66,2
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0799,SYN-B-BR-0799,Synthetic Borrower B0799,Electric three-wheeler,Karnataka,2025-08-15,2026-09-15,319014.61,253726.86,18.0,48,13,9371.05,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-3W-2025,SYN-B-LN-0800,SYN-B-BR-0800,Synthetic Borrower B0800,Electric three-wheeler,Tamil Nadu,2025-09-15,2026-09-15,334852.22,238362.17,14.0,36,12,11444.46,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0001,SYN-C-BR-0001,Synthetic Borrower C0001,Electric two-wheeler,Karnataka,2025-02-15,2026-09-15,249297.67,167903.13,15.0,48,19,6938.14,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0002,SYN-C-BR-0002,Synthetic Borrower C0002,Electric two-wheeler,Tamil Nadu,2025-03-15,2026-09-15,263038.49,147123.42,16.0,36,18,9247.65,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0003,SYN-C-BR-0003,Synthetic Borrower C0003,Electric two-wheeler,Maharashtra,2025-04-15,2026-09-15,276779.31,199250.74,17.0,48,17,7986.48,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0004,SYN-C-BR-0004,Synthetic Borrower C0004,Electric two-wheeler,Karnataka,2025-05-15,2026-09-15,290520.15,180322.2,18.0,36,16,10503.0,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0005,SYN-C-BR-0005,Synthetic Borrower C0005,Electric two-wheeler,Tamil Nadu,2025-06-15,2026-09-15,304260.96,226648.53,14.0,48,15,8314.38,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0006,SYN-C-BR-0006,Synthetic Borrower C0006,Electric two-wheeler,Maharashtra,2025-07-15,2026-09-15,318001.77,227354.05,15.0,36,12,11023.64,66,2
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0007,SYN-C-BR-0007,Synthetic Borrower C0007,Electric two-wheeler,Karnataka,2025-08-15,2026-09-15,331742.58,261583.46,16.0,48,13,9401.68,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0008,SYN-C-BR-0008,Synthetic Borrower C0008,Electric two-wheeler,Tamil Nadu,2025-09-15,2026-09-15,345483.4,249127.46,17.0,36,12,12317.43,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0009,SYN-C-BR-0009,Synthetic Borrower C0009,Electric two-wheeler,Maharashtra,2025-01-15,2026-09-15,235556.87,157257.13,18.0,48,20,6919.48,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0010,SYN-C-BR-0010,Synthetic Borrower C0010,Electric two-wheeler,Karnataka,2025-02-15,2026-09-15,249297.68,130699.24,14.0,36,19,8520.4,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0011,SYN-C-BR-0011,Synthetic Borrower C0011,Electric two-wheeler,Tamil Nadu,2025-03-15,2026-09-15,263038.5,182200.69,15.0,48,18,7320.56,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0012,SYN-C-BR-0012,Synthetic Borrower C0012,Electric two-wheeler,Maharashtra,2025-04-15,2026-09-15,276779.32,184479.88,16.0,36,14,9730.74,93,3
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0013,SYN-C-BR-0013,Synthetic Borrower C0013,Electric two-wheeler,Karnataka,2025-05-15,2026-09-15,290520.13,214487.03,17.0,48,16,8382.97,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0014,SYN-C-BR-0014,Synthetic Borrower C0014,Electric two-wheeler,Tamil Nadu,2025-06-15,2026-09-15,304260.95,196897.25,18.0,36,15,10999.76,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0015,SYN-C-BR-0015,Synthetic Borrower C0015,Electric two-wheeler,Maharashtra,2025-07-15,2026-09-15,318001.77,242742.14,14.0,48,14,8689.87,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-002,Synthetic Summit Vehicle Finance NBFC,SYN-EV-2W-2025,SYN-C-LN-0016,SYN-C-BR-0016,Synthetic Borrower C0016,Electric two-wheeler,Karnataka,2025-08-15,2026-09-15,331742.57,228642.74,15.0,36,13,11499.97,0,0
